"","data.instansi","name","Agregat","Internal","Eksternal","Eksper"
"12273","PEMERINTAH KABUPATEN LUWU","SEKRETARIAT DPRD",NA,69.52,NA,78.63
"12274","PEMERINTAH KABUPATEN TANA TORAJA","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,78.42,NA,62.87
"12275","PEMERINTAH KABUPATEN TANA TORAJA","BADAN KESATUAN BANGSA DAN POLITIK",NA,71.8,NA,62.87
"12276","PEMERINTAH KABUPATEN TANA TORAJA","BADAN PENANGGULANGAN BENCANA DAERAH",64.02,67.44,84.98,62.87
"12277","PEMERINTAH KABUPATEN TANA TORAJA","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH",58.7,70.28,66.12,62.87
"12278","PEMERINTAH KABUPATEN TANA TORAJA","BADAN PERENCANAAN PEMBANGUNAN PENELITIAN DAN PENGEMBANGAN DAERAH",NA,77.86,NA,62.87
"12279","PEMERINTAH KABUPATEN TANA TORAJA","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",65.94,75.68,83.19,62.87
"12280","PEMERINTAH KABUPATEN TANA TORAJA","DINAS KESEHATAN",65.37,73.82,83.19,62.87
"12281","PEMERINTAH KABUPATEN TANA TORAJA","DINAS KOMUNIKASI INFORMATIKA DAN PERSANDIAN",NA,73.34,NA,62.87
"12282","PEMERINTAH KABUPATEN TANA TORAJA","DINAS KOPERASI USAHA KECIL DAN MENENGAH PERDAGANGAN DAN PERINDUSTRIAN",64.61,66.75,87.43,62.87
"12283","PEMERINTAH KABUPATEN TANA TORAJA","DINAS LINGKUNGAN HIDUP",NA,76.4,NA,62.87
"12284","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PEKERJAAN UMUM DAN TATA RUANG",66.08,69.13,89.71,62.87
"12285","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,74.93,NA,62.87
"12286","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",67.34,73.73,89.27,62.87
"12287","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PENDIDIKAN DAN KEBUDAYAAN",68.54,75.97,90.84,62.87
"12288","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PERHUBUNGAN",64.59,75.35,79.37,62.87
"12289","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PERPUSTAKAAN DAN KEARSIPAN",NA,62.41,NA,62.87
"12290","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PERTANIAN KETAHANAN PANGAN DAN PERIKANAN",NA,77.36,NA,62.87
"12291","PEMERINTAH KABUPATEN TANA TORAJA","DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN",NA,69.35,NA,62.87
"12292","PEMERINTAH KABUPATEN TANA TORAJA","DINAS SOSIAL",66.07,73.76,85.37,62.87
"12293","PEMERINTAH KABUPATEN TANA TORAJA","DINAS TENAGA KERJA DAN TRANSMIGRASI",64.57,72.49,81.97,62.87
"12294","PEMERINTAH KABUPATEN TANA TORAJA","SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN DAN PENYELAMATAN",NA,66.26,NA,62.87
"12295","PEMERINTAH KABUPATEN TANA TORAJA","SEKRETARIAT DAERAH",64.58,71.26,83.15,62.87
"12296","PEMERINTAH KABUPATEN TANA TORAJA","SEKRETARIAT DPRD",NA,72.48,NA,62.87
"12297","PEMERINTAH KABUPATEN LUWU UTARA","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,79.85,NA,65.54
"12298","PEMERINTAH KABUPATEN LUWU UTARA","BADAN KESATUAN BANGSA DAN POLITIK",NA,76.64,NA,65.54
"12299","PEMERINTAH KABUPATEN LUWU UTARA","BADAN PENANGGULANGAN BENCANA DAERAH",NA,77.15,NA,65.54
"12300","PEMERINTAH KABUPATEN LUWU UTARA","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH",NA,69.87,NA,65.54
"12301","PEMERINTAH KABUPATEN LUWU UTARA","BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH",NA,73.55,NA,65.54
"12302","PEMERINTAH KABUPATEN LUWU UTARA","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",71.71,72.24,93.05,65.54
"12303","PEMERINTAH KABUPATEN LUWU UTARA","DINAS KESEHATAN",69.14,71.49,85.89,65.54
"12304","PEMERINTAH KABUPATEN LUWU UTARA","DINAS KOMUNIKASI INFORMATIKA, STATISTIK DAN PERSANDIAN",66.93,73.92,76.91,65.54
"12305","PEMERINTAH KABUPATEN LUWU UTARA","DINAS LINGKUNGAN HIDUP",NA,69.38,NA,65.54
"12306","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN",NA,72.95,NA,65.54
"12307","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,74.46,NA,65.54
"12308","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PEMUDA, OLAHRAGA DAN PARIWISATA",67.66,60.41,91.67,65.54
"12309","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",70.11,71.47,88.88,65.54
"12310","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PENDIDIKAN DAN KEBUDAYAAN",NA,74.22,NA,65.54
"12311","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PERDAGANGAN, PERINDUSTRIAN, KOPERASI, USAHA KECIL DAN MENENGAH",NA,68.59,NA,65.54
"12312","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PERHUBUNGAN",NA,73.97,NA,65.54
"12313","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PERIKANAN DAN KETAHANAN PANGAN",70.67,77.37,85.11,65.54
"12314","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH",NA,78.65,NA,65.54
"12315","PEMERINTAH KABUPATEN LUWU UTARA","DINAS PERTANIAN",NA,70.3,NA,65.54
"12316","PEMERINTAH KABUPATEN LUWU UTARA","DINAS SOSIAL",NA,70.68,NA,65.54
"12317","PEMERINTAH KABUPATEN LUWU UTARA","DINAS TRANSMIGRASI DAN TENAGA KERJA",NA,70.54,NA,65.54
"12318","PEMERINTAH KABUPATEN LUWU UTARA","KECAMATAN",NA,74.77,NA,65.54
"12319","PEMERINTAH KABUPATEN LUWU UTARA","SATUAN POLISI PAMONG PRAJA, PEMADAM KEBAKARAN DAN PENYELAMATAN",NA,63.8,NA,65.54
"12320","PEMERINTAH KABUPATEN LUWU UTARA","SEKRETARIAT DAERAH",NA,68.94,NA,65.54
"12321","PEMERINTAH KABUPATEN LUWU TIMUR","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",80.58,84.97,93.5,79.56
"12322","PEMERINTAH KABUPATEN LUWU TIMUR","BADAN KESATUAN BANGSA DAN POLITIK",NA,75.62,NA,79.56
"12323","PEMERINTAH KABUPATEN LUWU TIMUR","BADAN KEUANGAN DAN ASET DAERAH",77.94,83.12,87.16,79.56
"12324","PEMERINTAH KABUPATEN LUWU TIMUR","BADAN PENANGGULANGAN BENCANA DAERAH",73.51,81.22,75.4,79.56
"12325","PEMERINTAH KABUPATEN LUWU TIMUR","BADAN PENDAPATAN DAERAH",76.26,73.64,90.84,79.56
"12326","PEMERINTAH KABUPATEN LUWU TIMUR","BADAN PERENCANAAN, PENELITIAN DAN PENGEMBANGAN DAERAH",80.92,79.06,100,79.56
"12327","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS KESEHATAN",76.13,75.22,88.97,79.56
"12328","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",73.68,78.42,78.53,79.56
"12329","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS LINGKUNGAN HIDUP",77.91,78.15,91.67,79.56
"12330","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PARIWISATA, KEPEMUDAAN DAN OLAHRAGA",81.61,81.78,99.6,79.56
"12331","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",72.17,74.06,77.97,79.56
"12332","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN",80.69,78.33,100,79.56
"12333","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",77.44,75.28,92.92,79.56
"12334","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",76.04,76.91,87.12,79.56
"12335","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PENDIDIKAN DAN KEBUDAYAAN",80.2,80.5,96.5,79.56
"12336","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,82.77,NA,79.56
"12337","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH",73.13,80.46,74.96,79.56
"12338","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PERHUBUNGAN",NA,77.43,NA,79.56
"12339","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PERIKANAN",NA,76.69,NA,79.56
"12340","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PERPUSTAKAAN DAN KEARSIPAN",73.25,75.61,79.85,79.56
"12341","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PERTANIAN DAN KETAHANAN PANGAN",NA,71.07,NA,79.56
"12342","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN",77.66,79.54,89.64,79.56
"12343","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS SOSIAL, PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",78.41,79.82,91.67,79.56
"12344","PEMERINTAH KABUPATEN LUWU TIMUR","DINAS TRANSMIGRASI DAN TENAGA KERJA",72.85,77.69,76.68,79.56
"12345","PEMERINTAH KABUPATEN LUWU TIMUR","KECAMATAN",75.63,73.75,88.81,79.56
"12346","PEMERINTAH KABUPATEN LUWU TIMUR","SEKRETARIAT DAERAH",71.09,75.56,73.28,79.56
"12347","PEMERINTAH KABUPATEN LUWU TIMUR","SEKRETARIAT DPRD",NA,77.95,NA,79.56
"12348","PEMERINTAH KABUPATEN TORAJA UTARA","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,73.76,NA,80.38
"12349","PEMERINTAH KABUPATEN TORAJA UTARA","BADAN KESATUAN BANGSA DAN POLITIK",NA,71.65,NA,80.38
"12350","PEMERINTAH KABUPATEN TORAJA UTARA","BADAN KEUANGAN DAN ASET DAERAH",NA,75.75,NA,80.38
"12351","PEMERINTAH KABUPATEN TORAJA UTARA","BADAN PENANGGULANGAN BENCANA DAERAH",NA,75.33,NA,80.38
"12352","PEMERINTAH KABUPATEN TORAJA UTARA","BADAN PENDAPATAN DAERAH",NA,79.05,NA,80.38
"12353","PEMERINTAH KABUPATEN TORAJA UTARA","BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH",NA,74.75,NA,80.38
"12354","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS KEBUDAYAAN DAN PARIWISATA",NA,66.75,NA,80.38
"12355","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS KEPEMUDAAN DAN OLAHRAGA",NA,61.01,NA,80.38
"12356","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",76.83,66.92,99.24,80.38
"12357","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS KESEHATAN",NA,76.76,NA,80.38
"12358","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS KETAHANAN PANGAN DAN PERIKANAN",NA,65.88,NA,80.38
"12359","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",NA,69.09,NA,80.38
"12360","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PEKERJAAN UMUM DAN TATA RUANG",NA,71.67,NA,80.38
"12361","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PEMBERDAYAAN MASYARAKAT DAN LEMBANG",NA,75,NA,80.38
"12362","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PEMBERDAYAAN PEREMPUAN PERLINDUNGAN ANAK PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,80.67,NA,80.38
"12363","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",74.59,67.88,91.51,80.38
"12364","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PERHUBUNGAN",NA,69.87,NA,80.38
"12365","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PERINDUSTRIAN PERDAGANGAN KOPERASI DAN UMKM",NA,73.77,NA,80.38
"12366","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PERPUSTAKAAN DAN KEARSIPAN",NA,59.64,NA,80.38
"12367","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PERTANIAN",NA,73.86,NA,80.38
"12368","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS PERUMAHAN KAWASAN PERMUKIMAN LINGKUNGAN HIDUP DAN PERTANAHAN",NA,72.39,NA,80.38
"12369","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS SOSIAL",NA,67.26,NA,80.38
"12370","PEMERINTAH KABUPATEN TORAJA UTARA","DINAS TENAGA KERJA DAN TRANSMIGRASI",NA,72.47,NA,80.38
"12371","PEMERINTAH KABUPATEN TORAJA UTARA","KECAMATAN",73.02,68.7,85.97,80.38
"12372","PEMERINTAH KABUPATEN TORAJA UTARA","SATUAN POLISI PAMONG PRAJA, PEMADAM KEBAKARAN DAN PENYELAMATAN",NA,71.82,NA,80.38
"12373","PEMERINTAH KABUPATEN TORAJA UTARA","SEKRETARIAT DAERAH",NA,66.65,NA,80.38
"12374","PEMERINTAH KABUPATEN TORAJA UTARA","SEKRETARIAT DPRD TORAJA UTARA",NA,76.37,NA,80.38
"12375","PEMERINTAH KOTA MAKASSAR","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH",NA,77.91,NA,54.5
"12376","PEMERINTAH KOTA MAKASSAR","BADAN KESATUAN BANGSA DAN POLITIK",67.9,79.36,91.92,54.5
"12377","PEMERINTAH KOTA MAKASSAR","BADAN PENANGGULANGAN BENCANA DAERAH",NA,71.75,NA,54.5
"12378","PEMERINTAH KOTA MAKASSAR","BADAN PENDAPATAN DAERAH",64.96,72.21,89.58,54.5
"12379","PEMERINTAH KOTA MAKASSAR","BADAN PENELITIAN DAN PENGEMBANGAN DAERAH",62.5,72.67,81.66,54.5
"12380","PEMERINTAH KOTA MAKASSAR","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",NA,75.5,NA,54.5
"12381","PEMERINTAH KOTA MAKASSAR","BADAN PERENCANAAN PEMBANGUNAN DAERAH",68.41,73.6,98.81,54.5
"12382","PEMERINTAH KOTA MAKASSAR","DINAS KEARSIPAN",NA,77.1,NA,54.5
"12383","PEMERINTAH KOTA MAKASSAR","DINAS KEBUDAYAAN",66.77,75.91,91.67,54.5
"12384","PEMERINTAH KOTA MAKASSAR","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",65.72,74.95,89.37,54.5
"12385","PEMERINTAH KOTA MAKASSAR","DINAS KESEHATAN",64.16,66.37,92.57,54.5
"12386","PEMERINTAH KOTA MAKASSAR","DINAS KETAHANAN PANGAN",66.16,75.79,89.93,54.5
"12387","PEMERINTAH KOTA MAKASSAR","DINAS KETENAGAKERJAAN",59.03,66.08,77.19,54.5
"12388","PEMERINTAH KOTA MAKASSAR","DINAS KOMUNIKASI DAN INFORMATIKA",66.98,75.52,92.69,54.5
"12389","PEMERINTAH KOTA MAKASSAR","DINAS KOPERASI, USAHA KECIL DAN MENENGAH",65.67,72.45,91.55,54.5
"12390","PEMERINTAH KOTA MAKASSAR","DINAS LINGKUNGAN HIDUP",NA,71.36,NA,54.5
"12391","PEMERINTAH KOTA MAKASSAR","DINAS PARIWISATA",NA,68.26,NA,54.5
"12392","PEMERINTAH KOTA MAKASSAR","DINAS PEKERJAAN UMUM",60.86,67.85,81.15,54.5
"12393","PEMERINTAH KOTA MAKASSAR","DINAS PEMADAM KEBAKARAN",62.75,76.76,78.61,54.5
"12394","PEMERINTAH KOTA MAKASSAR","DINAS PEMUDA DAN OLAHAGA",NA,69.78,NA,54.5
"12395","PEMERINTAH KOTA MAKASSAR","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",61.59,75.57,76.18,54.5
"12396","PEMERINTAH KOTA MAKASSAR","DINAS PENATAAN RUANG",63.01,72.32,83.55,54.5
"12397","PEMERINTAH KOTA MAKASSAR","DINAS PENDIDIKAN",65.36,67.95,94.76,54.5
"12398","PEMERINTAH KOTA MAKASSAR","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",66.84,74.5,93.21,54.5
"12399","PEMERINTAH KOTA MAKASSAR","DINAS PERDAGANGAN",NA,64.36,NA,54.5
"12400","PEMERINTAH KOTA MAKASSAR","DINAS PERHUBUNGAN",62.26,68.96,84.39,54.5
"12401","PEMERINTAH KOTA MAKASSAR","DINAS PERIKANAN DAN PERTANIAN",63.5,70.54,86.69,54.5
"12402","PEMERINTAH KOTA MAKASSAR","DINAS PERPUSTAKAAN",NA,73.33,NA,54.5
"12403","PEMERINTAH KOTA MAKASSAR","DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN",NA,73.08,NA,54.5
"12404","PEMERINTAH KOTA MAKASSAR","DINAS SOSIAL",63.88,76.68,82.16,54.5
"12405","PEMERINTAH KOTA MAKASSAR","KECAMATAN",61.48,70.99,80.1,54.5
"12406","PEMERINTAH KOTA MAKASSAR","SATUAN POLISI PAMONG PRAJA",NA,71.46,NA,54.5
"12407","PEMERINTAH KOTA MAKASSAR","SEKRETARIAT DAERAH",NA,67.47,NA,54.5
"12408","PEMERINTAH KOTA MAKASSAR","SEKRETARIAT DPRD",NA,73.98,NA,54.5
"12409","PEMERINTAH KOTA PAREPARE","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,81.03,NA,72.92
"12410","PEMERINTAH KOTA PAREPARE","BADAN KESATUAN BANGSA DAN POLITIK",NA,63.2,NA,72.92
"12411","PEMERINTAH KOTA PAREPARE","BADAN KEUANGAN DAERAH",71.33,72.29,86.53,72.92
"12412","PEMERINTAH KOTA PAREPARE","BADAN PENANGGULANGAN BENCANA DAERAH",NA,61.83,NA,72.92
"12413","PEMERINTAH KOTA PAREPARE","BADAN PERENCANAAN PEMBANGUNAN DAERAH",NA,74.16,NA,72.92
"12414","PEMERINTAH KOTA PAREPARE","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA",NA,63.52,NA,72.92
"12415","PEMERINTAH KOTA PAREPARE","DINAS KEPENDUDUKAN DAN CATATAN SIPIL",72.58,76.79,86.16,72.92
"12416","PEMERINTAH KOTA PAREPARE","DINAS KESEHATAN",NA,68.26,NA,72.92
"12417","PEMERINTAH KOTA PAREPARE","DINAS KETAHANAN PANGAN",NA,75.42,NA,72.92
"12418","PEMERINTAH KOTA PAREPARE","DINAS KOMUNIKASI DAN INFORMASI",NA,76.65,NA,72.92
"12419","PEMERINTAH KOTA PAREPARE","DINAS LINGKUNGAN HIDUP",NA,77.39,NA,72.92
"12420","PEMERINTAH KOTA PAREPARE","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",NA,72.31,NA,72.92
"12421","PEMERINTAH KOTA PAREPARE","DINAS PEMADAM KEBAKARAAN DAN PENYELAMATAN",NA,82.28,NA,72.92
"12422","PEMERINTAH KOTA PAREPARE","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",NA,73.27,NA,72.92
"12423","PEMERINTAH KOTA PAREPARE","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",74.34,78.25,90.18,72.92
"12424","PEMERINTAH KOTA PAREPARE","DINAS PENDIDIKAN DAN KEBUDAYAAN",NA,73.7,NA,72.92
"12425","PEMERINTAH KOTA PAREPARE","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,77.43,NA,72.92
"12426","PEMERINTAH KOTA PAREPARE","DINAS PERDAGANGAN",NA,74.75,NA,72.92
"12427","PEMERINTAH KOTA PAREPARE","DINAS PERHUBUNGAN",NA,76.99,NA,72.92
"12428","PEMERINTAH KOTA PAREPARE","DINAS PERPUSTAKAAN",NA,74.17,NA,72.92
"12429","PEMERINTAH KOTA PAREPARE","DINAS PERTANIAN, KELAUTAN, DAN PERIKANAN",NA,74.18,NA,72.92
"12430","PEMERINTAH KOTA PAREPARE","DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN",NA,68.59,NA,72.92
"12431","PEMERINTAH KOTA PAREPARE","DINAS SOSIAL",NA,77.16,NA,72.92
"12432","PEMERINTAH KOTA PAREPARE","DINAS TENAGA KERJA",NA,74.44,NA,72.92
"12433","PEMERINTAH KOTA PAREPARE","KECAMATAN",70.08,70.59,84.31,72.92
"12434","PEMERINTAH KOTA PAREPARE","SATUAN POLISI PAMONG PRAJA",NA,66.34,NA,72.92
"12435","PEMERINTAH KOTA PAREPARE","SEKRETARIAT DAERAH",73.01,72.88,91.11,72.92
"12436","PEMERINTAH KOTA PAREPARE","SEKRETARIAT DPRD",NA,73.83,NA,72.92
"12437","PEMERINTAH KOTA PALOPO","DINAS PERIKANAN",68.14,70.38,94.25,63.74
"12438","PEMERINTAH KOTA PALOPO","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",66.26,71.85,87.17,63.74
"12439","PEMERINTAH KOTA PALOPO","BADAN KESATUAN BANGSA DAN POLITIK",60.9,56.02,85.5,63.74
"12440","PEMERINTAH KOTA PALOPO","BADAN PENDAPATAN DAERAH",67.11,72.16,89.47,63.74
"12441","PEMERINTAH KOTA PALOPO","BADAN PENELITIAN DAN PENGEMBANGAN DAERAH",NA,75.64,NA,63.74
"12442","PEMERINTAH KOTA PALOPO","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",64.73,74.55,79.98,63.74
"12443","PEMERINTAH KOTA PALOPO","BADAN PERENCANAAN PEMBANGUNAN DAERAH",64.11,67.89,84.28,63.74
"12444","PEMERINTAH KOTA PALOPO","DINAS KEARSIPAN",NA,52.47,NA,63.74
"12445","PEMERINTAH KOTA PALOPO","DINAS KESEHATAN",63.84,64.57,86.55,63.74
"12446","PEMERINTAH KOTA PALOPO","DINAS KOMUNIKASI DAN INFORMATIKA",NA,69.73,NA,63.74
"12447","PEMERINTAH KOTA PALOPO","DINAS KOPERASI, USAHA KECIL DAN MENENGAH",NA,57.36,NA,63.74
"12448","PEMERINTAH KOTA PALOPO","DINAS LINGKUNGAN HIDUP",NA,63.95,NA,63.74
"12449","PEMERINTAH KOTA PALOPO","DINAS PARIWISATA DAN EKONOMI KREATIF",NA,71.04,NA,63.74
"12450","PEMERINTAH KOTA PALOPO","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",NA,60.42,NA,63.74
"12451","PEMERINTAH KOTA PALOPO","DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN",NA,71.31,NA,63.74
"12452","PEMERINTAH KOTA PALOPO","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",NA,69.03,NA,63.74
"12453","PEMERINTAH KOTA PALOPO","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",64.15,69.6,82.81,63.74
"12454","PEMERINTAH KOTA PALOPO","DINAS PENDIDIKAN",NA,73.09,NA,63.74
"12455","PEMERINTAH KOTA PALOPO","DINAS PENGENDALIAN PENDUDUK DAN KB",NA,73.44,NA,63.74
"12456","PEMERINTAH KOTA PALOPO","DINAS PERDAGANGAN",65.97,67.57,90.25,63.74
"12457","PEMERINTAH KOTA PALOPO","DINAS PERHUBUNGAN",67.74,76.91,86.97,63.74
"12458","PEMERINTAH KOTA PALOPO","DINAS PERPUSTAKAAN",NA,74.14,NA,63.74
"12459","PEMERINTAH KOTA PALOPO","DINAS PERSANDIAN DAN STATISTIK",NA,68.62,NA,63.74
"12460","PEMERINTAH KOTA PALOPO","DINAS PERTANAHAN",NA,69.96,NA,63.74
"12461","PEMERINTAH KOTA PALOPO","DINAS PERTANIAN, PETERNAKAN DAN PERKEBUNAN",63.58,68.84,81.79,63.74
"12462","PEMERINTAH KOTA PALOPO","DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN",60.51,60.71,79.98,63.74
"12463","PEMERINTAH KOTA PALOPO","DINAS SOSIAL",64.64,67.79,85.97,63.74
"12464","PEMERINTAH KOTA PALOPO","DINAS TENAGA KERJA",68.06,75.31,89.42,63.74
"12465","PEMERINTAH KOTA PALOPO","KECAMATAN TELLUWANUA",NA,69.93,NA,63.74
"12466","PEMERINTAH KOTA PALOPO","KECAMATAN WARA SELATAN",NA,87.02,NA,63.74
"12467","PEMERINTAH KOTA PALOPO","KECAMATAN WARA UTARA",NA,60.7,NA,63.74
"12468","PEMERINTAH KOTA PALOPO","SATUAN POLISI PAMONG PRAJA",NA,73.81,NA,63.74
"12469","PEMERINTAH KOTA PALOPO","SEKRETARIAT DAERAH",60.2,55.97,83.43,63.74
"12470","PEMERINTAH KOTA PALOPO","SEKRETARIAT DPRD",NA,60.99,NA,63.74
"12471","PEMERINTAH KOTA PALOPO","KECAMATAN",NA,73.9,NA,63.74
"12472","PEMERINTAH PROVINSI SULAWESI TENGGARA","BADAN KEPEGAWAIAN DAERAH",NA,NA,NA,NA
"12473","PEMERINTAH PROVINSI SULAWESI TENGGARA","BADAN KESATUAN BANGSA DAN POLITIK",NA,NA,NA,NA
"12474","PEMERINTAH PROVINSI SULAWESI TENGGARA","BADAN PENDAPATAN DAERAH",NA,66.5,NA,NA
"12475","PEMERINTAH PROVINSI SULAWESI TENGGARA","BADAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,NA,NA,NA
"12476","PEMERINTAH PROVINSI SULAWESI TENGGARA","BAPPEDA",NA,NA,NA,NA
"12477","PEMERINTAH PROVINSI SULAWESI TENGGARA","DINAS KEHUTANAN",NA,72.45,NA,NA
"12478","PEMERINTAH PROVINSI SULAWESI TENGGARA","DINAS KESEHATAN",NA,NA,NA,NA
"12479","PEMERINTAH PROVINSI SULAWESI TENGGARA","DINAS KETAHANAN PANGAN",NA,NA,NA,NA
"12480","PEMERINTAH PROVINSI SULAWESI TENGGARA","DINAS KOMUNIKASI DAN INFORMATIKA",NA,NA,NA,NA
"12481","PEMERINTAH PROVINSI SULAWESI TENGGARA","DINAS LINGKUNGAN HIDUP",NA,53.92,NA,NA
"12482","PEMERINTAH PROVINSI SULAWESI TENGGARA","DINAS PARIWISATA",NA,NA,NA,NA
